0,1,2,3,4,5,6,7,8,9,10,11,12
SouthCarolina,0.0,0.0,2.0,24.0,37.0,189.0,493.0,226.0,302.0,409.0,433.0,121.0
SouthCarolina,0.0,0.0,5.0,19.0,26.0,210.0,456.0,361.0,620.0,822.0,866.0,337.0
SouthCarolina,0.0,0.0,22.0,50.0,117.0,558.0,1373.0,713.0,301.0,249.0,439.0,186.0
SouthCarolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthCarolina,0.0,0.0,14.0,40.0,104.0,677.0,848.0,511.0,961.0,1471.0,1863.0,727.0
SouthCarolina,0.0,0.0,148.0,751.0,619.0,2000.0,4262.0,3414.0,4255.0,2082.0,2915.0,1061.0
SouthCarolina,0.0,0.0,1.0,46.0,98.0,63.0,190.0,161.0,132.0,40.0,72.0,25.0
SouthCarolina,0.0,0.0,37.0,250.0,330.0,992.0,2047.0,1360.0,1963.0,2311.0,3206.0,1294.0
SouthCarolina,0.0,0.0,39.0,189.0,156.0,675.0,1168.0,605.0,406.0,368.0,588.0,218.0
SouthCarolina,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthCarolina,0.0,0.0,3.0,23.0,11.0,53.0,234.0,134.0,117.0,201.0,291.0,117.0
SouthCarolina,0.0,0.0,2.0,65.0,169.0,164.0,460.0,340.0,133.0,125.0,186.0,80.0
SouthCarolina,0.0,0.0,56.0,154.0,197.0,797.0,1873.0,1167.0,1210.0,1442.0,2895.0,1049.0
SouthDakota,0.0,0.0,1.0,0.0,25.0,8.0,3.0,5.0,17.0,141.0,160.0,18.0
SouthDakota,0.0,0.0,20.0,1.0,240.0,263.0,62.0,53.0,176.0,534.0,929.0,98.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,4.0,1.0,18.0,44.0,148.0,99.0,14.0
SouthDakota,0.0,0.0,1.0,3.0,4.0,3.0,2.0,39.0,39.0,903.0,369.0,38.0
SouthDakota,0.0,0.0,1.0,12.0,3.0,46.0,51.0,208.0,458.0,743.0,926.0,146.0
SouthDakota,0.0,0.0,3.0,36.0,234.0,69.0,55.0,278.0,565.0,910.0,1491.0,221.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,23.0,17.0,26.0,66.0,176.0,258.0,27.0
SouthDakota,0.0,0.0,0.0,1.0,16.0,54.0,35.0,4.0,30.0,126.0,112.0,13.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.0,63.0,298.0,318.0,41.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,31.0,44.0,23.0,4.0
SouthDakota,0.0,0.0,1.0,4.0,12.0,65.0,17.0,23.0,62.0,237.0,457.0,82.0
SouthDakota,0.0,0.0,1.0,0.0,3.0,11.0,1.0,3.0,24.0,96.0,114.0,20.0
SouthDakota,0.0,0.0,3.0,3.0,9.0,67.0,31.0,240.0,215.0,297.0,508.0,56.0
SouthDakota,0.0,0.0,5.0,9.0,23.0,26.0,54.0,201.0,576.0,704.0,1088.0,202.0
SouthDakota,0.0,0.0,0.0,1.0,3.0,14.0,8.0,32.0,34.0,135.0,158.0,34.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,8.0,10.0,99.0,72.0,143.0,208.0,51.0
SouthDakota,0.0,0.0,2.0,3.0,11.0,25.0,45.0,50.0,193.0,718.0,1358.0,100.0
SouthDakota,0.0,0.0,0.0,1.0,12.0,3.0,5.0,16.0,47.0,88.0,209.0,36.0
SouthDakota,0.0,0.0,1.0,0.0,0.0,2.0,6.0,36.0,42.0,110.0,114.0,36.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,4.0,54.0,21.0,79.0,245.0,480.0,213.0
SouthDakota,0.0,0.0,0.0,1.0,2.0,1.0,12.0,11.0,60.0,90.0,117.0,24.0
SouthDakota,0.0,0.0,0.0,0.0,1.0,6.0,6.0,18.0,67.0,52.0,102.0,26.0
SouthDakota,0.0,0.0,1.0,0.0,3.0,8.0,2.0,28.0,54.0,132.0,137.0,13.0
SouthDakota,0.0,0.0,1.0,0.0,0.0,22.0,3.0,6.0,42.0,146.0,60.0,8.0
SouthDakota,0.0,0.0,0.0,0.0,13.0,0.0,5.0,24.0,102.0,169.0,307.0,98.0
SouthDakota,0.0,0.0,0.0,0.0,1.0,2.0,4.0,15.0,114.0,112.0,191.0,12.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,21.0,75.0,47.0,21.0
SouthDakota,0.0,0.0,1.0,1.0,2.0,7.0,3.0,43.0,44.0,110.0,270.0,44.0
SouthDakota,0.0,0.0,0.0,1.0,1.0,5.0,0.0,8.0,32.0,99.0,137.0,11.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,7.0,13.0,3.0,19.0,65.0,157.0,19.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,53.0,17.0,9.0
SouthDakota,0.0,0.0,1.0,7.0,11.0,36.0,28.0,50.0,326.0,429.0,767.0,96.0
SouthDakota,0.0,0.0,2.0,1.0,2.0,7.0,14.0,15.0,64.0,140.0,328.0,40.0
SouthDakota,0.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,13.0,28.0,77.0,0.0
SouthDakota,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,24.0,99.0,70.0,13.0
SouthDakota,0.0,0.0,0.0,6.0,29.0,4.0,0.0,1.0,56.0,71.0,70.0,7.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,18.0,30.0,1.0
SouthDakota,0.0,0.0,1.0,-1.0,1.0,5.0,6.0,11.0,36.0,151.0,231.0,21.0
SouthDakota,0.0,0.0,0.0,4.0,4.0,13.0,57.0,39.0,84.0,222.0,442.0,37.0
SouthDakota,0.0,0.0,6.0,3.0,2.0,8.0,7.0,199.0,203.0,593.0,1014.0,167.0
SouthDakota,0.0,0.0,5.0,142.0,91.0,105.0,199.0,365.0,501.0,1689.0,2327.0,336.0
SouthDakota,0.0,0.0,1.0,2.0,11.0,48.0,25.0,18.0,60.0,121.0,169.0,22.0
SouthDakota,0.0,0.0,1.0,0.0,3.0,1.0,3.0,11.0,24.0,22.0,118.0,24.0
SouthDakota,0.0,0.0,2.0,2.0,2.0,4.0,14.0,28.0,54.0,176.0,315.0,17.0
SouthDakota,0.0,0.0,0.0,1.0,0.0,3.0,2.0,4.0,26.0,36.0,78.0,7.0
SouthDakota,0.0,0.0,1.0,0.0,18.0,29.0,23.0,229.0,260.0,455.0,738.0,144.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,3.0,21.0,0.0,8.0,58.0,88.0,14.0
SouthDakota,0.0,0.0,0.0,1.0,0.0,8.0,5.0,2.0,9.0,120.0,43.0,17.0
SouthDakota,0.0,0.0,31.0,2007.0,1311.0,261.0,540.0,1117.0,1549.0,5509.0,8195.0,1251.0
SouthDakota,0.0,0.0,0.0,5.0,14.0,3.0,8.0,11.0,57.0,138.0,181.0,36.0
SouthDakota,0.0,0.0,0.0,1.0,25.0,59.0,56.0,33.0,121.0,727.0,618.0,82.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthDakota,0.0,0.0,5.0,7.0,215.0,291.0,293.0,621.0,973.0,2382.0,3883.0,679.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,25.0,39.0,121.0,23.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,30.0,78.0,147.0,13.0
SouthDakota,0.0,0.0,1.0,3.0,32.0,11.0,22.0,31.0,117.0,153.0,344.0,72.0
SouthDakota,0.0,0.0,0.0,3.0,10.0,-1.0,1.0,2.0,16.0,83.0,157.0,16.0
SouthDakota,0.0,0.0,0.0,3.0,2.0,6.0,8.0,33.0,88.0,160.0,260.0,50.0
SouthDakota,0.0,0.0,0.0,7.0,3.0,2.0,2.0,7.0,21.0,57.0,130.0,11.0
SouthDakota,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,5.0,31.0,47.0,7.0
SouthDakota,0.0,0.0,1.0,0.0,26.0,30.0,9.0,12.0,50.0,380.0,446.0,67.0
SouthDakota,0.0,0.0,0.0,0.0,6.0,10.0,4.0,2.0,142.0,121.0,227.0,48.0
SouthDakota,0.0,0.0,1.0,16.0,7.0,0.0,20.0,39.0,85.0,348.0,268.0,59.0
SouthDakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SouthDakota,0.0,0.0,1.0,17.0,71.0,34.0,68.0,74.0,143.0,382.0,462.0,63.0
SouthDakota,0.0,0.0,0.0,5.0,0.0,7.0,6.0,25.0,90.0,147.0,205.0,54.0
SouthDakota,0.0,0.0,6.0,20.0,25.0,26.0,24.0,130.0,204.0,496.0,856.0,266.0
SouthDakota,0.0,0.0,0.0,0.0,1.0,1.0,6.0,40.0,15.0,45.0,99.0,32.0
Tennessee,0.0,0.0,10.0,18.0,12.0,62.0,469.0,303.0,350.0,644.0,1239.0,254.0
Tennessee,0.0,0.0,2.0,171.0,110.0,230.0,310.0,291.0,266.0,442.0,1029.0,195.0
Tennessee,0.0,0.0,4.0,2.0,1.0,5.0,68.0,177.0,85.0,98.0,402.0,67.0
Tennessee,0.0,0.0,2.0,592.0,13.0,10.0,42.0,116.0,89.0,181.0,144.0,48.0
Tennessee,0.0,0.0,25.0,31.0,35.0,82.0,870.0,967.0,579.0,1006.0,2157.0,625.0
Tennessee,0.0,0.0,10.0,39.0,73.0,428.0,1101.0,822.0,515.0,765.0,1716.0,408.0
Tennessee,0.0,0.0,4.0,11.0,3.0,18.0,154.0,138.0,139.0,663.0,473.0,127.0
Tennessee,0.0,0.0,3.0,9.0,9.0,6.0,83.0,90.0,104.0,134.0,348.0,64.0
Tennessee,0.0,0.0,5.0,13.0,9.0,12.0,152.0,446.0,280.0,272.0,596.0,153.0
Tennessee,0.0,0.0,1.0,11.0,7.0,35.0,336.0,439.0,370.0,546.0,1115.0,236.0
Tennessee,0.0,0.0,10.0,36.0,77.0,79.0,314.0,194.0,118.0,294.0,531.0,94.0
Tennessee,0.0,0.0,3.0,7.0,2.0,11.0,158.0,196.0,276.0,97.0,292.0,46.0
Tennessee,0.0,0.0,2.0,3.0,4.0,16.0,181.0,160.0,83.0,106.0,342.0,134.0
Tennessee,0.0,0.0,0.0,5.0,2.0,9.0,42.0,54.0,131.0,182.0,135.0,36.0
Tennessee,0.0,0.0,1.0,15.0,4.0,38.0,311.0,273.0,117.0,414.0,480.0,117.0
Tennessee,0.0,0.0,1.0,35.0,37.0,35.0,262.0,394.0,538.0,727.0,857.0,260.0
Tennessee,0.0,0.0,0.0,7.0,9.0,15.0,185.0,187.0,155.0,368.0,245.0,38.0
Tennessee,0.0,0.0,11.0,63.0,38.0,56.0,197.0,461.0,397.0,482.0,960.0,141.0
Tennessee,0.0,0.0,541.0,2071.0,2428.0,4197.0,9741.0,4496.0,3400.0,6163.0,10509.0,2377.0
Tennessee,0.0,0.0,4.0,11.0,22.0,15.0,243.0,174.0,107.0,216.0,412.0,120.0
Tennessee,0.0,0.0,0.0,4.0,1.0,16.0,129.0,153.0,235.0,148.0,275.0,30.0
Tennessee,0.0,0.0,17.0,55.0,37.0,66.0,400.0,338.0,384.0,500.0,1207.0,132.0
Tennessee,0.0,0.0,3.0,31.0,16.0,164.0,301.0,449.0,466.0,962.0,862.0,137.0
Tennessee,0.0,0.0,12.0,44.0,59.0,158.0,323.0,290.0,350.0,549.0,517.0,142.0
Tennessee,0.0,0.0,1.0,3.0,8.0,5.0,54.0,152.0,365.0,369.0,287.0,46.0
Tennessee,0.0,0.0,5.0,31.0,17.0,22.0,183.0,234.0,518.0,347.0,822.0,171.0
Tennessee,0.0,0.0,6.0,37.0,20.0,37.0,437.0,578.0,631.0,495.0,1079.0,220.0
Tennessee,0.0,0.0,3.0,5.0,4.0,38.0,271.0,121.0,212.0,372.0,476.0,104.0
Tennessee,0.0,0.0,0.0,5.0,3.0,27.0,127.0,116.0,126.0,245.0,401.0,74.0
Tennessee,0.0,0.0,12.0,32.0,6.0,35.0,259.0,476.0,365.0,782.0,1281.0,201.0
Tennessee,0.0,0.0,4.0,24.0,3.0,27.0,39.0,52.0,177.0,279.0,187.0,48.0
Tennessee,0.0,0.0,2.0,16.0,18.0,184.0,963.0,476.0,306.0,617.0,1025.0,203.0
Tennessee,0.0,0.0,50.0,106.0,638.0,1672.0,3017.0,2515.0,1689.0,2613.0,5011.0,1513.0
Tennessee,0.0,0.0,0.0,0.0,1.0,2.0,68.0,21.0,17.0,19.0,55.0,26.0
Tennessee,0.0,0.0,1.0,13.0,182.0,103.0,461.0,478.0,351.0,364.0,325.0,59.0
Tennessee,0.0,0.0,1.0,4.0,10.0,78.0,293.0,314.0,377.0,374.0,349.0,118.0
Tennessee,0.0,0.0,4.0,26.0,3.0,18.0,240.0,378.0,174.0,456.0,741.0,178.0
Tennessee,0.0,0.0,2.0,18.0,11.0,40.0,292.0,381.0,262.0,332.0,320.0,59.0
Tennessee,0.0,0.0,0.0,7.0,8.0,17.0,388.0,458.0,317.0,259.0,447.0,139.0
Tennessee,0.0,0.0,1.0,12.0,17.0,12.0,135.0,283.0,180.0,218.0,735.0,88.0
Tennessee,0.0,0.0,0.0,44.0,14.0,12.0,138.0,168.0,236.0,234.0,370.0,65.0
Tennessee,0.0,0.0,1.0,4.0,3.0,4.0,42.0,39.0,150.0,194.0,155.0,17.0
Tennessee,0.0,0.0,2.0,8.0,3.0,9.0,77.0,69.0,100.0,203.0,270.0,52.0
Tennessee,0.0,0.0,0.0,7.0,10.0,9.0,79.0,112.0,118.0,148.0,211.0,55.0
Tennessee,0.0,0.0,6.0,13.0,9.0,74.0,372.0,341.0,346.0,474.0,730.0,193.0
Tennessee,0.0,0.0,2.0,1.0,13.0,20.0,80.0,291.0,345.0,468.0,229.0,46.0
Tennessee,0.0,0.0,66.0,162.0,147.0,592.0,2738.0,2724.0,3252.0,3764.0,5913.0,1860.0
Tennessee,0.0,0.0,0.0,55.0,359.0,276.0,46.0,101.0,91.0,69.0,181.0,42.0
Tennessee,0.0,0.0,0.0,21.0,35.0,63.0,292.0,314.0,292.0,496.0,567.0,82.0
Tennessee,0.0,0.0,2.0,15.0,14.0,93.0,320.0,318.0,346.0,632.0,1021.0,235.0
Tennessee,0.0,0.0,2.0,0.0,1.0,3.0,41.0,85.0,79.0,261.0,305.0,64.0
Tennessee,0.0,0.0,1.0,12.0,12.0,31.0,178.0,178.0,234.0,325.0,691.0,202.0
Tennessee,0.0,0.0,8.0,25.0,110.0,118.0,345.0,346.0,274.0,485.0,637.0,169.0
Tennessee,0.0,0.0,4.0,36.0,96.0,258.0,426.0,86.0,164.0,320.0,470.0,104.0
Tennessee,0.0,0.0,5.0,130.0,40.0,72.0,522.0,1035.0,1259.0,883.0,1499.0,351.0
Tennessee,0.0,0.0,5.0,24.0,11.0,24.0,131.0,130.0,230.0,279.0,288.0,117.0
Tennessee,0.0,0.0,1.0,21.0,9.0,40.0,187.0,275.0,258.0,422.0,583.0,122.0
Tennessee,0.0,0.0,15.0,27.0,47.0,198.0,723.0,739.0,708.0,1193.0,2456.0,369.0
Tennessee,0.0,0.0,3.0,89.0,49.0,69.0,252.0,329.0,385.0,568.0,935.0,203.0
Tennessee,0.0,0.0,1.0,10.0,1.0,46.0,242.0,249.0,381.0,240.0,254.0,42.0
Tennessee,0.0,0.0,1.0,7.0,18.0,6.0,60.0,70.0,69.0,108.0,171.0,37.0
Tennessee,0.0,0.0,5.0,15.0,42.0,70.0,201.0,416.0,334.0,463.0,686.0,197.0
Tennessee,0.0,0.0,19.0,127.0,123.0,210.0,1167.0,829.0,699.0,1277.0,2464.0,438.0
Tennessee,0.0,0.0,0.0,3.0,0.0,4.0,35.0,51.0,95.0,98.0,118.0,22.0
Tennessee,0.0,0.0,1.0,5.0,11.0,7.0,46.0,139.0,116.0,137.0,300.0,72.0
Tennessee,0.0,0.0,1.0,12.0,17.0,64.0,283.0,452.0,391.0,663.0,834.0,137.0
Tennessee,0.0,0.0,190.0,64.0,164.0,534.0,1863.0,195.0,-71.0,1273.0,3898.0,1219.0
Tennessee,0.0,0.0,2.0,6.0,18.0,30.0,69.0,310.0,347.0,499.0,283.0,35.0
Tennessee,0.0,0.0,2.0,7.0,12.0,10.0,38.0,41.0,43.0,201.0,138.0,31.0
Tennessee,0.0,0.0,0.0,0.0,3.0,3.0,15.0,42.0,68.0,158.0,106.0,20.0
Tennessee,0.0,0.0,0.0,8.0,8.0,25.0,99.0,187.0,83.0,132.0,152.0,28.0
Tennessee,0.0,0.0,24.0,97.0,358.0,304.0,735.0,850.0,1015.0,1260.0,1366.0,254.0
Tennessee,0.0,0.0,1.0,4.0,205.0,59.0,212.0,171.0,211.0,302.0,636.0,123.0
Tennessee,0.0,0.0,2.0,5.0,9.0,28.0,286.0,321.0,266.0,543.0,979.0,213.0
Tennessee,0.0,0.0,28.0,120.0,317.0,311.0,633.0,477.0,369.0,450.0,1190.0,293.0
Tennessee,0.0,0.0,68.0,406.0,722.0,1332.0,3371.0,1926.0,1698.0,3005.0,5720.0,1346.0
Tennessee,0.0,0.0,2.0,9.0,1.0,2.0,77.0,64.0,70.0,197.0,697.0,109.0
Tennessee,0.0,0.0,1.0,4.0,10.0,9.0,69.0,49.0,107.0,121.0,176.0,58.0
Tennessee,0.0,0.0,8.0,41.0,32.0,527.0,1036.0,592.0,441.0,870.0,1574.0,288.0
Tennessee,0.0,0.0,428.0,2079.0,2436.0,5085.0,10558.0,6534.0,4082.0,6513.0,10846.0,2469.0
Tennessee,0.0,0.0,2.0,19.0,13.0,56.0,250.0,176.0,229.0,299.0,433.0,58.0
Tennessee,0.0,0.0,0.0,7.0,4.0,10.0,44.0,31.0,127.0,136.0,251.0,30.0
Tennessee,0.0,0.0,13.0,36.0,11.0,29.0,640.0,911.0,625.0,1877.0,2499.0,638.0
Tennessee,0.0,0.0,184.0,439.0,258.0,536.0,1689.0,988.0,828.0,1537.0,3664.0,805.0
Tennessee,0.0,0.0,21.0,77.0,344.0,165.0,458.0,397.0,398.0,643.0,1250.0,206.0
Tennessee,0.0,0.0,4.0,119.0,1269.0,93.0,85.0,48.0,57.0,118.0,122.0,21.0
Tennessee,0.0,0.0,307.0,-274.0,59.0,277.0,2518.0,481.0,-285.0,-921.0,2726.0,807.0
Tennessee,0.0,0.0,1.0,0.0,3.0,50.0,75.0,96.0,67.0,211.0,399.0,90.0
Tennessee,0.0,0.0,1.0,2.0,1.0,8.0,98.0,115.0,157.0,181.0,174.0,50.0
Tennessee,0.0,0.0,0.0,2.0,2.0,3.0,23.0,41.0,96.0,50.0,162.0,24.0
Tennessee,0.0,0.0,1.0,6.0,16.0,39.0,313.0,478.0,232.0,453.0,893.0,211.0
Tennessee,0.0,0.0,14.0,40.0,21.0,56.0,812.0,798.0,652.0,1547.0,2332.0,548.0
Tennessee,0.0,0.0,1.0,3.0,60.0,13.0,129.0,1073.0,226.0,119.0,322.0,56.0
Tennessee,0.0,0.0,1.0,22.0,3.0,34.0,169.0,613.0,392.0,399.0,584.0,98.0
Tennessee,0.0,0.0,1.0,6.0,26.0,30.0,123.0,378.0,292.0,415.0,537.0,166.0
Tennessee,0.0,0.0,131.0,280.0,141.0,461.0,2119.0,1237.0,1054.0,2087.0,4170.0,746.0
Tennessee,0.0,0.0,39.0,214.0,154.0,372.0,1222.0,827.0,777.0,1354.0,2820.0,540.0
Texas,0.0,0.0,1.0,28.0,43.0,960.0,1164.0,306.0,330.0,147.0,188.0,56.0
Texas,0.0,0.0,0.0,19.0,8.0,48.0,180.0,112.0,58.0,242.0,351.0,117.0
Texas,0.0,0.0,5.0,48.0,152.0,271.0,1130.0,399.0,158.0,154.0,270.0,128.0
Texas,0.0,0.0,0.0,2.0,3.0,18.0,130.0,59.0,111.0,28.0,65.0,41.0
Texas,0.0,0.0,0.0,0.0,1.0,6.0,10.0,32.0,38.0,78.0,95.0,43.0
Texas,0.0,0.0,0.0,2.0,1.0,0.0,2.0,6.0,2.0,14.0,23.0,8.0
Texas,0.0,0.0,2.0,17.0,18.0,69.0,299.0,163.0,579.0,140.0,207.0,179.0
Texas,0.0,0.0,2.0,11.0,13.0,45.0,141.0,205.0,80.0,20.0,115.0,50.0
Texas,0.0,0.0,0.0,0.0,17.0,77.0,62.0,46.0,24.0,85.0,160.0,32.0
Texas,0.0,0.0,0.0,6.0,0.0,10.0,67.0,26.0,51.0,30.0,42.0,52.0
Texas,0.0,0.0,6.0,67.0,138.0,231.0,847.0,293.0,268.0,173.0,251.0,252.0
Texas,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,4.0,26.0,8.0,5.0
Texas,0.0,0.0,0.0,6.0,3.0,37.0,452.0,1107.0,212.0,48.0,174.0,43.0
Texas,0.0,0.0,44.0,145.0,173.0,825.0,2280.0,1301.0,783.0,1009.0,1883.0,727.0
Texas,0.0,0.0,168.0,1206.0,1451.0,7972.0,30006.0,5638.0,11391.0,8041.0,15301.0,5812.0
Texas,0.0,0.0,1.0,5.0,5.0,16.0,69.0,29.0,20.0,18.0,17.0,11.0
Texas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0
Texas,0.0,0.0,0.0,4.0,3.0,6.0,108.0,95.0,123.0,79.0,113.0,21.0
Texas,0.0,0.0,9.0,61.0,195.0,162.0,266.0,276.0,438.0,625.0,470.0,103.0
Texas,0.0,0.0,95.0,390.0,422.0,1362.0,4115.0,3005.0,2051.0,1061.0,2010.0,1223.0
Texas,0.0,0.0,53.0,144.0,286.0,1522.0,1872.0,1260.0,2125.0,1628.0,2204.0,578.0
Texas,0.0,0.0,0.0,0.0,1.0,129.0,50.0,11.0,30.0,35.0,452.0,16.0
Texas,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,2.0,11.0,15.0,3.0
Texas,0.0,0.0,0.0,1.0,0.0,2.0,81.0,131.0,105.0,45.0,38.0,19.0
Texas,0.0,0.0,3.0,33.0,22.0,19.0,274.0,119.0,116.0,115.0,220.0,70.0
Texas,0.0,0.0,1.0,11.0,12.0,52.0,153.0,59.0,57.0,137.0,183.0,39.0
Texas,0.0,0.0,3.0,16.0,18.0,92.0,410.0,127.0,82.0,348.0,333.0,97.0
Texas,0.0,0.0,1.0,13.0,51.0,271.0,728.0,165.0,312.0,185.0,148.0,50.0
Texas,0.0,0.0,7.0,23.0,7.0,37.0,379.0,150.0,220.0,112.0,54.0,36.0
Texas,0.0,0.0,0.0,2.0,7.0,7.0,24.0,48.0,5.0,44.0,86.0,33.0
Texas,0.0,0.0,26.0,375.0,363.0,1532.0,7859.0,10804.0,1866.0,1455.0,1605.0,690.0
Texas,0.0,0.0,0.0,6.0,77.0,34.0,94.0,85.0,63.0,47.0,43.0,35.0
Texas,0.0,0.0,0.0,2.0,4.0,0.0,7.0,4.0,11.0,27.0,43.0,31.0
Texas,0.0,0.0,2.0,11.0,16.0,9.0,111.0,108.0,118.0,186.0,190.0,36.0
Texas,0.0,0.0,8.0,5.0,20.0,42.0,92.0,60.0,35.0,58.0,146.0,38.0
Texas,0.0,0.0,8.0,33.0,27.0,220.0,582.0,253.0,219.0,243.0,408.0,175.0
Texas,0.0,0.0,2.0,12.0,30.0,104.0,612.0,648.0,156.0,93.0,95.0,16.0
Texas,0.0,0.0,0.0,1.0,1.0,5.0,26.0,24.0,17.0,51.0,695.0,123.0
Texas,0.0,0.0,0.0,3.0,0.0,4.0,26.0,30.0,16.0,54.0,184.0,90.0
Texas,0.0,0.0,0.0,1.0,0.0,0.0,20.0,16.0,15.0,64.0,38.0,8.0
Texas,0.0,0.0,0.0,0.0,1.0,4.0,32.0,12.0,4.0,76.0,75.0,-6.0
Texas,0.0,0.0,0.0,1.0,2.0,0.0,9.0,40.0,27.0,17.0,83.0,13.0
Texas,0.0,0.0,160.0,550.0,587.0,1585.0,3371.0,4736.0,2933.0,4713.0,7965.0,2639.0
Texas,0.0,0.0,0.0,0.0,5.0,1.0,1.0,9.0,3.0,2.0,18.0,22.0
Texas,0.0,0.0,2.0,8.0,12.0,65.0,151.0,206.0,40.0,22.0,162.0,53.0
Texas,0.0,0.0,11.0,43.0,40.0,376.0,1192.0,691.0,391.0,140.0,319.0,263.0
Texas,0.0,0.0,2.0,2.0,8.0,11.0,207.0,-16.0,95.0,66.0,118.0,70.0
Texas,0.0,0.0,0.0,1.0,0.0,8.0,15.0,31.0,83.0,6.0,-16.0,-1.0
Texas,0.0,0.0,0.0,8.0,6.0,29.0,154.0,121.0,142.0,110.0,385.0,233.0
Texas,0.0,0.0,1.0,154.0,126.0,50.0,272.0,548.0,680.0,188.0,508.0,123.0
Texas,0.0,0.0,0.0,2.0,2.0,0.0,10.0,4.0,11.0,11.0,18.0,10.0
Texas,0.0,0.0,2.0,0.0,21.0,31.0,18.0,-2.0,2.0,5.0,179.0,-17.0
Texas,0.0,0.0,0.0,0.0,0.0,9.0,144.0,9.0,2.0,2.0,132.0,-1.0
Texas,0.0,0.0,0.0,2.0,2.0,17.0,31.0,29.0,7.0,29.0,58.0,8.0
Texas,0.0,0.0,0.0,0.0,0.0,3.0,12.0,8.0,32.0,72.0,98.0,3.0
Texas,0.0,0.0,0.0,10.0,15.0,58.0,95.0,30.0,49.0,129.0,42.0,7.0
Texas,0.0,0.0,631.0,2900.0,6703.0,11104.0,29961.0,23277.0,11924.0,16142.0,36156.0,9374.0
Texas,0.0,0.0,3.0,21.0,18.0,10.0,81.0,74.0,226.0,464.0,281.0,86.0
Texas,0.0,0.0,6.0,9.0,2.0,39.0,472.0,316.0,153.0,90.0,118.0,99.0
Texas,0.0,0.0,2.0,29.0,133.0,128.0,289.0,220.0,99.0,142.0,223.0,318.0
Texas,0.0,0.0,0.0,1.0,0.0,5.0,8.0,3.0,11.0,8.0,14.0,14.0
Texas,0.0,0.0,206.0,559.0,607.0,1474.0,3958.0,3322.0,2120.0,4741.0,6657.0,2390.0
Texas,0.0,0.0,0.0,1.0,0.0,1.0,2.0,23.0,23.0,5.0,11.0,5.0
Texas,0.0,0.0,0.0,1.0,0.0,12.0,108.0,59.0,77.0,37.0,78.0,15.0
Texas,0.0,0.0,1.0,23.0,2.0,1.0,16.0,12.0,11.0,20.0,25.0,8.0
Texas,0.0,0.0,0.0,2.0,3.0,36.0,109.0,109.0,189.0,49.0,128.0,28.0
Texas,0.0,0.0,4.0,-1.0,3.0,4.0,42.0,78.0,53.0,82.0,104.0,39.0
Texas,0.0,0.0,10.0,71.0,73.0,404.0,2729.0,954.0,664.0,1642.0,2459.0,748.0
Texas,0.0,0.0,0.0,0.0,0.0,2.0,22.0,10.0,33.0,5.0,24.0,23.0
Texas,0.0,0.0,53.0,834.0,1877.0,3164.0,8348.0,6184.0,3986.0,24439.0,37287.0,3590.0
Texas,0.0,0.0,20.0,128.0,187.0,485.0,1632.0,1306.0,693.0,592.0,1855.0,1007.0
Texas,0.0,0.0,5.0,7.0,5.0,132.0,308.0,210.0,216.0,182.0,274.0,175.0
Texas,0.0,0.0,1.0,3.0,3.0,22.0,80.0,57.0,122.0,402.0,124.0,23.0
Texas,0.0,0.0,1.0,17.0,23.0,47.0,126.0,371.0,110.0,103.0,202.0,97.0
Texas,0.0,0.0,2.0,13.0,19.0,52.0,281.0,95.0,147.0,74.0,162.0,36.0
Texas,0.0,0.0,0.0,0.0,2.0,3.0,19.0,34.0,8.0,51.0,40.0,16.0
Texas,0.0,0.0,0.0,3.0,8.0,17.0,55.0,17.0,11.0,17.0,58.0,14.0
